,id,original_title,popularity,release_date,title,vote_average,vote_count
4259,10212,Ravenous,8.382,1999-03-16,Ravenous,6.8,438
4260,321697,Steve Jobs,12.181,2015-10-09,Steve Jobs,6.8,3620
4261,6973,In the Valley of Elah,23.573,2007-08-31,In the Valley of Elah,6.8,785
4262,261102,El Club de los Incomprendidos,9.067,2014-12-25,The Club of the Misunderstood,6.8,375
4263,14635,The Rookie,13.034,2002-03-25,The Rookie,6.8,341
4264,13509,The Monster Squad,9.217,1987-08-14,The Monster Squad,6.8,441
4265,13179,Tinker Bell,49.561,2008-09-11,Tinker Bell,6.8,1123
4266,11448,Mighty Aphrodite,9.436,1995-09-13,Mighty Aphrodite,6.8,525
4267,646385,Scream,392.754,2022-01-12,Scream,6.8,1415
4268,591273,Fear Street: 1994,117.168,2021-06-28,Fear Street: 1994,6.8,1578
4269,13691,Piglet's Big Movie,12.809,2003-03-16,Piglet's Big Movie,6.8,281
4270,13258,Son of Rambow,7.535,2007-01-22,Son of Rambow,6.8,359
4271,25475,Tinker Bell and the Lost Treasure,57.652,2009-09-03,Tinker Bell and the Lost Treasure,6.8,791
4272,11455,Up in Smoke,13.66,1978-05-16,Up in Smoke,6.8,446
4273,4523,Enchanted,55.072,2007-11-20,Enchanted,6.8,4617
4274,27554,The Panic in Needle Park,8.248,1971-06-01,The Panic in Needle Park,6.8,234
4275,14522,Black Beauty,12.167,1994-07-29,Black Beauty,6.8,293
4276,634,Bridget Jones's Diary,18.557,2001-04-13,Bridget Jones's Diary,6.8,4233
4277,739993,Metal Lords,94.508,2022-04-08,Metal Lords,6.8,319
4278,419635,Kodachrome,8.527,2017-09-08,Kodachrome,6.8,327
4279,252178,'71,10.687,2014-10-10,'71,6.8,905
4280,65760,The Whistleblower,10.317,2010-09-13,The Whistleblower,6.8,429
4281,763152,Donde caben dos,72.706,2021-07-30,More the Merrier,6.8,349
4282,231176,Sole a catinelle,6.419,2013-10-31,Sun in Buckets,6.8,1512
4283,154400,The Drop,26.746,2014-09-12,The Drop,6.8,1810
4284,57243,Les Femmes du 6e étage,6.817,2010-12-20,The Women on the 6th Floor,6.8,305
4285,48175,Il 7 e l'8,5.533,2007-03-16,7 and 8,6.8,584
4286,46169,Twitches Too,22.393,2007-10-12,Twitches Too,6.8,282
4287,18377,미녀는 괴로워,15.347,2006-12-14,200 Pounds Beauty,6.8,255
4288,10837,DuckTales: The Movie - Treasure of the Lost Lamp,12.422,1990-08-03,DuckTales: The Movie - Treasure of the Lost Lamp,6.8,706
4289,337676,"Mektoub, My Love: Canto Uno",8.041,2017-09-07,"Mektoub, My Love: Canto Uno",6.8,256
4290,82520,Return,7.614,2011-02-10,Return,6.8,449
4291,63578,The Trip,12.105,2011-04-24,The Trip,6.8,240
4292,22798,Whip It,11.638,2009-04-09,Whip It,6.8,877
4293,10692,Henry: Portrait of a Serial Killer,13.778,1986-04-10,Henry: Portrait of a Serial Killer,6.8,507
4294,691,The Spy Who Loved Me,15.706,1977-07-07,The Spy Who Loved Me,6.8,1513
4295,10846,La tigre e la neve,7.625,2005-10-14,The Tiger and the Snow,6.8,415
4296,10758,Waitress,7.464,2007-05-25,Waitress,6.8,423
4297,760104,X,64.775,2022-03-17,X,6.8,472
4298,421447,L'Ascension,12.086,2017-01-25,The Climb,6.8,735
4299,9062,Love Story,11.246,1970-12-16,Love Story,6.8,541
4300,1875,Fantômas contre Scotland Yard,8.227,1967-03-16,Fantomas vs. Scotland Yard,6.8,396
4301,618162,The Harder They Fall,103.214,2021-10-22,The Harder They Fall,6.8,713
4302,244506,Camp X-Ray,16.891,2014-10-17,Camp X-Ray,6.8,873
4303,41216,Legend of the Guardians: The Owls of Ga'Hoole,17.208,2010-07-10,Legend of the Guardians: The Owls of Ga'Hoole,6.8,1899
4304,13685,Bottle Rocket,7.503,1996-02-21,Bottle Rocket,6.8,821
4305,13667,Better Off Dead...,8.452,1985-10-11,Better Off Dead...,6.8,373
4306,10552,Cat's Eye,14.859,1985-04-12,Cat's Eye,6.8,487
4307,9319,The Last Boy Scout,23.143,1991-03-19,The Last Boy Scout,6.8,1460
4308,712,Four Weddings and a Funeral,16.245,1994-03-09,Four Weddings and a Funeral,6.8,2146
4309,454527,Benedetta,31.62,2021-07-09,Benedetta,6.8,584
4310,360605,Invisible Sister,20.678,2015-12-10,Invisible Sister,6.8,254
4311,303991,Demolition,13.318,2016-04-06,Demolition,6.8,1726
4312,174733,Метро,6.869,2013-02-21,Metro,6.8,272
4313,11319,The Rescuers,22.963,1977-06-22,The Rescuers,6.8,2074
4314,21481,Twitches,25.992,2005-10-14,Twitches,6.8,419
4315,9749,Fletch,7.736,1985-05-31,Fletch,6.8,515
4316,790142,The Royal Treatment,83.831,2022-01-20,The Royal Treatment,6.8,570
4317,752623,The Lost City,2250.069,2022-03-24,The Lost City,6.8,1292
4318,632357,The Unholy,222.406,2021-03-31,The Unholy,6.8,1653
4319,347626,He's All That,66.042,2021-08-27,He's All That,6.8,964
4320,276843,What We Did on Our Holiday,10.252,2014-09-26,What We Did on Our Holiday,6.8,426
4321,11307,The World According to Garp,10.143,1982-08-13,The World According to Garp,6.8,246
4322,10226,Haute tension,13.444,2003-06-18,High Tension,6.8,1009
4323,934761,A Perfect Pairing,242.005,2022-05-19,A Perfect Pairing,6.8,199
4324,597094,初恋,7.5,2019-05-31,First Love,6.8,209
4325,419709,Last Flag Flying,8.275,2017-11-03,Last Flag Flying,6.8,361
4326,352161,El clan,9.416,2015-08-13,The Clan,6.8,341
4327,74465,We Bought a Zoo,16.04,2011-12-08,We Bought a Zoo,6.8,2268
4328,9789,Mio fratello è figlio unico,6.151,2007-03-28,My Brother Is an Only Child,6.8,349
4329,9411,Fallen,13.47,1998-01-16,Fallen,6.8,1074
4330,9272,The Good Son,14.461,1993-09-24,The Good Son,6.8,762
4331,2362,Westworld,13.077,1973-08-15,Westworld,6.8,998
4332,529106,Майор Гром: Чумной Доктор,121.602,2021-04-01,Major Grom: Plague Doctor,6.8,442
4333,499701,Dora and the Lost City of Gold,47.452,2019-08-08,Dora and the Lost City of Gold,6.8,1405
4334,269650,Appleseed Alpha,12.59,2014-05-28,Appleseed Alpha,6.8,296
4335,11959,UHF,10.274,1989-07-21,UHF,6.7,247
4336,11223,Coma,9.503,1978-01-06,Coma,6.8,290
4337,9654,The Italian Job,25.209,2003-05-30,The Italian Job,6.8,4605
4338,2161,Fantastic Voyage,7.471,1966-08-24,Fantastic Voyage,6.8,320
4339,535292,21 Bridges,20.944,2019-10-24,21 Bridges,6.7,1555
4340,443463,Leave No Trace,14.066,2018-06-29,Leave No Trace,6.7,942
4341,401246,The Square,13.344,2017-08-25,The Square,6.7,1154
4342,38285,Il ragazzo di campagna,7.946,1984-12-20,Il Ragazzo di Campagna,6.7,338
4343,1858,Transformers,14.448,2007-06-27,Transformers,6.7,9402
4344,795,City of Angels,19.72,1998-04-10,City of Angels,6.7,1762
4345,655187,Akelarre,6.5,2020-10-02,Coven,6.8,221
4346,619297,Sweet Girl,96.62,2021-08-18,Sweet Girl,6.7,917
4347,4566,Michael Clayton,12.886,2007-07-12,Michael Clayton,6.7,1332
4348,145247,Hundraåringen som klev ut genom fönstret och försvann,9.77,2013-12-25,The 100 Year-Old Man Who Climbed Out the Window and Disappeared,6.7,776
4349,12205,仄暗い水の底から,15.74,2002-01-19,Dark Water,6.7,425
4350,12160,Wyatt Earp,12.028,1994-06-24,Wyatt Earp,6.7,659
4351,11838,呪怨,19.595,2002-10-18,Ju-on: The Grudge,6.7,578
4352,4912,Confessions of a Dangerous Mind,10.172,2002-12-31,Confessions of a Dangerous Mind,6.7,925
4353,37686,Super 8,56.296,2011-06-08,Super 8,6.7,5721
4354,11541,The Year of Living Dangerously,7.685,1982-12-17,The Year of Living Dangerously,6.7,236
4355,11134,警察故事 III：超級警察,17.053,1992-07-04,Police Story 3: Super Cop,6.7,342
4356,4547,Panic Room,15.815,2002-03-29,Panic Room,6.7,4092
4357,347866,Hot Summer Nights,13.547,2018-07-26,Hot Summer Nights,6.7,554
4358,283235,99 Homes,10.143,2015-09-25,99 Homes,6.7,617
4359,207686,La casa del fin de los tiempos,18.765,2013-06-21,The House at the End of Time,6.7,247
4360,96724,Anna Karenina,14.935,2012-09-06,Anna Karenina,6.7,1984
4361,11253,Hellboy II: The Golden Army,27.647,2008-07-11,Hellboy II: The Golden Army,6.7,4354
4362,376570,Hush,18.014,2016-03-12,Hush,6.7,3853
4363,20115,Opera,7.038,1987-12-19,Opera,6.7,330
4364,10897,The Little Rascals,23.865,1994-08-05,The Little Rascals,6.7,965
4365,9519,Chopper,10.168,2000-06-21,Chopper,6.7,260
4366,9031,Io sto con gli ippopotami,10.193,1979-11-30,I'm for the Hippopotamus,6.7,385
4367,449443,Den of Thieves,79.03,2018-01-18,Den of Thieves,6.7,2336
4368,438747,Tangled: Before Ever After,27.183,2017-03-10,Tangled: Before Ever After,6.7,321
4369,9538,Scanners,14.809,1981-01-14,Scanners,6.7,885
4370,9374,Death Becomes Her,21.082,1992-07-30,Death Becomes Her,6.7,2076
4371,9326,Romancing the Stone,18.417,1984-03-30,Romancing the Stone,6.7,1439
4372,8942,Wendy and Lucy,6.324,2008-12-10,Wendy and Lucy,6.7,218
4373,29917,Exam,16.039,2009-06-19,Exam,6.7,1632
4374,15762,Night of the Creeps,9.377,1986-08-21,Night of the Creeps,6.7,370
4375,10744,The Cooler,7.134,2003-11-26,The Cooler,6.7,266
4376,452970,劇場版 マジンガーZ ／ INFINITY,31.119,2017-10-27,Mazinger Z: Infinity,6.7,247
4377,39104,ドラゴンボールＺ 極限バトル！三大超サイヤ人,153.093,1992-07-11,Dragon Ball Z: Super Android 13!,6.7,388
4378,8536,Superman II,19.51,1980-12-04,Superman II,6.7,1823
4379,517839,Gräns,13.025,2018-09-27,Border,6.7,626
4380,105864,The Good Dinosaur,86.143,2015-11-14,The Good Dinosaur,6.7,4659
4381,10258,The Madagascar Penguins in a Christmas Caper,15.847,2005-09-23,The Madagascar Penguins in a Christmas Caper,6.7,235
4382,46655,Le Petit Baigneur,5.336,1968-03-22,The Little Bather,6.7,278
4383,43645,Il piccolo diavolo,6.226,1988-07-01,The Little Devil,6.7,351
4384,14611,Ultimate Avengers 2: Rise of the Panther,21.892,2006-08-08,Ultimate Avengers 2: Rise of the Panther,6.7,228
4385,11880,Dog Soldiers,13.781,2002-05-10,Dog Soldiers,6.7,644
4386,9740,Hannibal,8.291,2001-02-08,Hannibal,6.7,3813
4387,3784,Frankie and Johnny,9.355,1991-10-11,Frankie and Johnny,6.7,437
4388,381719,Peter Rabbit,28.762,2018-02-07,Peter Rabbit,6.7,1449
4389,79443,The Smurfs: A Christmas Carol,12.831,2011-12-02,The Smurfs: A Christmas Carol,6.7,206
4390,51052,Arthur Christmas,20.354,2011-11-10,Arthur Christmas,6.7,1149
4391,36647,Blade,65.999,1998-08-21,Blade,6.7,4824
4392,31135,Mickey and the Beanstalk,9.487,1947-09-27,Mickey and the Beanstalk,6.7,225
4393,11259,Far and Away,13.012,1992-05-22,Far and Away,6.7,983
4394,11185,"See No Evil, Hear No Evil",11.73,1989-05-12,"See No Evil, Hear No Evil",6.7,768
4395,8348,Thunderbolt and Lightfoot,10.467,1974-05-23,Thunderbolt and Lightfoot,6.7,391
4396,8292,Four Brothers,19.93,2005-08-11,Four Brothers,6.7,1686
4397,484510,Trolls Holiday,27.036,2017-11-01,Trolls Holiday,6.7,401
4398,467632,Bad Samaritan,13.101,2018-04-19,Bad Samaritan,6.7,538
4399,21683,Batman: Mystery of the Batwoman,14.384,2003-10-21,Batman: Mystery of the Batwoman,6.7,302
4400,13648,Baiohazâdo: Dijenerêshon,32.723,2008-02-13,Resident Evil: Degeneration,6.7,820
4401,1870,Fantômas se déchaîne,7.908,1965-12-08,Fantomas Unleashed,6.7,390
4402,205775,In the Heart of the Sea,26.638,2015-11-20,In the Heart of the Sea,6.7,3484
4403,474335,Uncle Drew,24.976,2018-06-27,Uncle Drew,6.7,443
4404,57112,Tu la conosci Claudia?,5.812,2004-12-15,Tu la conosci Claudia?,6.7,905
4405,14181,Boiler Room,11.834,2000-02-18,Boiler Room,6.7,515
4406,13971,Wild Child,45.6,2008-08-15,Wild Child,6.7,1619
4407,9972,Lock Up,19.372,1989-08-04,Lock Up,6.7,912
4408,496,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,14.004,2006-11-01,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,6.7,4390
4409,500682,The Highwaymen,14.183,2019-03-15,The Highwaymen,6.7,1636
4410,13312,À l'intérieur,10.538,2007-06-13,Inside,6.7,589
4411,10045,Banlieue 13,33.612,2004-11-09,District B13,6.7,1501
4412,599845,L'Immortale,15.244,2019-12-05,The Immortal,6.7,393
4413,209263,Enough Said,9.153,2013-09-18,Enough Said,6.7,667
4414,37233,The Firm,16.753,1993-06-30,The Firm,6.7,1572
4415,14022,Slacker,5.899,1991-07-05,Slacker,6.7,219
4416,5994,The Family Man,14.121,2000-12-12,The Family Man,6.7,1541
4417,532953,Purl,7.372,2019-01-18,Purl,6.7,218
4418,360784,Hidden,158.395,2015-09-15,Hidden,6.7,603
4419,11313,Hearts in Atlantis,9.332,2001-09-07,Hearts in Atlantis,6.7,405
4420,504631,Mermaid Down,40.775,2019-10-15,Mermaid Down,6.7,232
4421,412656,Chaos Walking,72.775,2021-02-24,Chaos Walking,6.7,1790
4422,33196,해운대,15.799,2009-06-06,Tidal Wave,6.7,284
4423,16992,The Boxer,6.798,1997-12-31,The Boxer,6.7,210
4424,16367,Kinky Boots,8.483,2005-08-30,Kinky Boots,6.7,277
4425,15171,Charlotte's Web,10.769,1973-03-01,Charlotte's Web,6.7,303
4426,10399,Mansfield Park,8.549,1999-11-12,Mansfield Park,6.7,258
4427,515195,Yesterday,20.355,2019-06-27,Yesterday,6.7,3164
4428,459992,Long Shot,18.318,2019-05-02,Long Shot,6.7,2184
4429,245698,Pawn Sacrifice,11.821,2015-09-16,Pawn Sacrifice,6.7,758
4430,14392,投名狀,12.021,2007-12-12,The Warlords,6.7,235
4431,11974,The 'Burbs,12.701,1989-02-17,The 'Burbs,6.7,940
4432,72432,Puncture,10.685,2011-09-23,Puncture,6.7,310
4433,3573,Emma,12.114,1996-08-02,Emma,6.7,494
4434,74513,Forces spéciales,79.196,2011-11-02,Special Forces,6.7,440
4435,616803,Breaking Surface,30.037,2020-02-14,Breaking Surface,6.7,284
4436,53957,La matassa,8.555,2009-03-13,La matassa,6.7,416
4437,8456,Never Back Down,45.453,2008-03-04,Never Back Down,6.7,1954
4438,257,Oliver Twist,11.287,2005-09-23,Oliver Twist,6.7,991
4439,299582,A Royal Christmas,7.698,2014-11-21,A Royal Christmas,6.7,210
4440,294254,Maze Runner: The Scorch Trials,106.858,2015-09-09,Maze Runner: The Scorch Trials,6.7,8924
4441,49367,Dois Filhos de Francisco,7.529,2005-08-19,Two Sons of Francisco,6.7,317
4442,7985,Penelope,13.351,2006-03-01,Penelope,6.7,1221
4443,2016,Indigènes,7.765,2006-09-27,Days of Glory,6.7,307
4444,1439,Anna and the King,8.569,1999-12-16,Anna and the King,6.7,632
4445,13640,Superman: Doomsday,47.852,2007-09-18,Superman: Doomsday,6.7,481
4446,617502,Jolt,79.149,2021-07-15,Jolt,6.7,934
4447,62630,The Devil's Double,7.609,2011-02-11,The Devil's Double,6.7,459
4448,8871,How the Grinch Stole Christmas,80.936,2000-11-17,How the Grinch Stole Christmas,6.7,5968
4449,585216,Escape Room: Tournament of Champions,74.661,2021-07-01,Escape Room: Tournament of Champions,6.7,1225
4450,578189,Black and Blue,18.566,2019-10-25,Black and Blue,6.7,640
4451,44718,Get Low,8.658,2009-09-21,Get Low,6.7,226
4452,13763,Purple Rain,7.364,1984-07-27,Purple Rain,6.7,282
4453,37606,Valmont,8.741,1989-11-17,Valmont,6.7,203
4454,11497,All Dogs Go to Heaven,15.993,1989-11-17,All Dogs Go to Heaven,6.7,824
4455,9960,Lord of the Flies,11.255,1963-08-13,Lord of the Flies,6.7,423
4456,8967,The Tree of Life,15.284,2011-05-17,The Tree of Life,6.7,2595
4457,2179,Tenacious D in The Pick of Destiny,15.146,2006-11-22,Tenacious D in The Pick of Destiny,6.7,1273
4458,82703,Mr. Peabody & Sherman,37.13,2014-02-07,Mr. Peabody & Sherman,6.7,2016
4459,15674,Sabrina the Teenage Witch,11.594,1996-04-07,Sabrina the Teenage Witch,6.7,265
4460,11633,アップルシード,11.037,2004-04-17,Appleseed,6.7,283
4461,10729,Quick Change,8.878,1990-07-13,Quick Change,6.7,272
4462,8355,Ice Age: Dawn of the Dinosaurs,94.195,2009-06-26,Ice Age: Dawn of the Dinosaurs,6.7,6965
4463,166076,Superman: Unbound,17.63,2013-04-23,Superman: Unbound,6.7,307
4464,116979,Chained,9.242,2012-10-02,Chained,6.7,348
4465,7443,Chicken Run,51.036,2000-06-21,Chicken Run,6.7,4041
4466,107846,Escape Plan,36.086,2013-10-09,Escape Plan,6.7,4340
4467,57737,Barbie: A Fairy Secret,38.088,2011-03-01,Barbie: A Fairy Secret,6.7,386
4468,27995,She's Gotta Have It,9.118,1986-08-08,She's Gotta Have It,6.7,235
4469,27585,Rabbit Hole,10.567,2010-12-16,Rabbit Hole,6.7,475
4470,11235,Local Hero,6.136,1983-02-17,Local Hero,6.7,251
4471,9100,The Craft,27.76,1996-05-03,The Craft,6.7,1440
4472,11507,Body Double,11.467,1984-10-25,Body Double,6.7,540
4473,10364,Catch-22,8.5,1970-06-24,Catch-22,6.7,227
4474,9819,Marvin's Room,10.999,1996-12-18,Marvin's Room,6.7,502
4475,645710,The Voyeurs,48.424,2021-08-25,The Voyeurs,6.7,490
4476,399170,Logan Lucky,22.144,2017-08-17,Logan Lucky,6.7,2888
4477,390669,Un bacio,4.736,2016-03-31,One Kiss,6.7,260
4478,347026,A United Kingdom,14.623,2016-11-25,A United Kingdom,6.7,441
4479,254578,Phoenix,7.791,2014-09-25,Phoenix,6.7,336
4480,254375,Hector and the Search for Happiness,11.694,2014-08-14,Hector and the Search for Happiness,6.7,704
4481,38050,The Adjustment Bureau,13.061,2011-03-03,The Adjustment Bureau,6.7,3818
4482,12246,Монгол,15.212,2007-09-20,Mongol: The Rise of Genghis Khan,6.7,477
4483,644495,House of Gucci,80.014,2021-11-24,House of Gucci,6.7,1774
4484,504562,Motherless Brooklyn,17.512,2019-10-31,Motherless Brooklyn,6.7,1155
4485,10855,赤裸特工,3.605,2002-11-15,Naked Weapon,6.7,268
4486,10060,Get Rich or Die Tryin',29.619,2005-11-09,Get Rich or Die Tryin',6.7,700
4487,6435,Practical Magic,15.69,1998-10-16,Practical Magic,6.7,1182
4488,1552,Parenthood,8.487,1989-07-31,Parenthood,6.7,495
4489,732670,The Lego Star Wars Holiday Special,25.97,2020-11-17,The Lego Star Wars Holiday Special,6.7,237
4490,276844,The Little Death,6.265,2014-06-13,The Little Death,6.7,388
4491,8880,Che: Part Two,10.36,2008-12-12,Che: Part Two,6.7,493
4492,8835,Legally Blonde,38.827,2001-07-13,Legally Blonde,6.7,3120
4493,8699,Anchorman: The Legend of Ron Burgundy,16.413,2004-07-09,Anchorman: The Legend of Ron Burgundy,6.7,3451
4494,858,Sleepless in Seattle,14.47,1993-06-24,Sleepless in Seattle,6.7,1856
4495,658751,Betonrausch,9.311,2020-04-17,Rising High,6.7,234
4496,283350,Before We Go,19.434,2014-09-04,Before We Go,6.7,1533
4497,14553,Stealing Beauty,16.174,1996-03-29,Stealing Beauty,6.7,430
4498,11542,Altered States,9.726,1980-12-25,Altered States,6.7,490
4499,4517,Elizabeth: The Golden Age,9.996,2007-09-09,Elizabeth: The Golden Age,6.7,1028
4500,462883,Woody Woodpecker,49.83,2017-10-05,Woody Woodpecker,6.7,590
4501,12509,Pollock,7.427,2000-09-06,Pollock,6.7,242
4502,9367,El Mariachi,15.712,1992-09-04,El Mariachi,6.7,880
4503,471474,Batman: Gotham by Gaslight,12.931,2018-01-12,Batman: Gotham by Gaslight,6.7,559
4504,438799,Overlord,28.523,2018-11-01,Overlord,6.7,2337
4505,239566,Get on Up,9.684,2014-08-01,Get on Up,6.7,427
4506,11009,Saturday Night Fever,17.945,1977-12-16,Saturday Night Fever,6.7,1553
4507,10591,The Girl Next Door,35.999,2004-04-09,The Girl Next Door,6.7,2790
4508,9919,How to Lose a Guy in 10 Days,19.928,2003-02-07,How to Lose a Guy in 10 Days,6.7,3069
4509,4271,La vie est un long fleuve tranquille,6.718,1988-02-03,Life Is a Long Quiet River,6.7,339
4510,185567,Zulu,6.966,2013-12-04,Zulu,6.7,401
4511,15592,Beaches,10.433,1988-12-21,Beaches,6.7,201
4512,10586,The Ghost and the Darkness,16.518,1996-10-11,The Ghost and the Darkness,6.7,763
4513,9318,Astérix chez les Bretons,9.443,1986-12-03,Asterix in Britain,6.7,521
4514,591,The Da Vinci Code,28.163,2006-05-17,The Da Vinci Code,6.7,7896
4515,667869,La vita davanti a sé,7.718,2020-11-03,The Life Ahead,6.7,467
4516,463858,Première année,33.746,2018-09-12,The Freshmen,6.7,612
4517,455980,Tag,29.047,2018-05-30,Tag,6.7,2562
4518,212716,What If,13.789,2013-09-07,What If,6.7,1713
4519,200505,Draft Day,11.588,2014-04-11,Draft Day,6.7,760
4520,30163,Les Fugitifs,7.76,1986-12-17,Fugitives,6.7,295
4521,4978,An American Tail,10.354,1986-11-21,An American Tail,6.7,1089
4522,287,Bull Durham,8.659,1988-06-15,Bull Durham,6.7,440
4523,542830,Nous finirons ensemble,7.569,2019-05-01,Little White Lies 2,6.7,608
4524,392044,Murder on the Orient Express,28.423,2017-11-03,Murder on the Orient Express,6.7,8441
4525,48415,Benvenuti al sud,9.271,2010-10-01,Benvenuti al Sud,6.7,1633
4526,12233,Oliver & Company,20.129,1988-11-18,Oliver & Company,6.7,1296
4527,1701,Con Air,31.305,1997-06-05,Con Air,6.7,3315
4528,448119,Dolittle,44.886,2020-01-01,Dolittle,6.7,3001
4529,384664,Tschick,9.683,2016-09-15,Goodbye Berlin,6.7,216
4530,12223,The Stepford Wives,9.827,1975-02-12,The Stepford Wives,6.7,228
4531,2669,The Bounty,13.63,1984-05-04,The Bounty,6.7,397
4532,581726,Infinite,215.181,2021-09-09,Infinite,6.7,1094
4533,316152,Free State of Jones,17.768,2016-06-24,Free State of Jones,6.7,1244
4534,55420,Another Earth,7.873,2011-07-22,Another Earth,6.7,1332
4535,45610,Machine Gun Preacher,66.068,2011-09-23,Machine Gun Preacher,6.7,829
4536,38199,Unthinkable,23.28,2010-06-14,Unthinkable,6.7,944
4537,18198,Barbie Mariposa,47.327,2008-02-26,Barbie Mariposa,6.7,411
4538,511322,The Good Liar,15.301,2019-11-08,The Good Liar,6.7,861
4539,454467,Noelle,11.299,2020-11-20,Noelle,6.7,240
4540,443009,"Don't Worry, He Won't Get Far on Foot",9.736,2018-04-04,"Don't Worry, He Won't Get Far on Foot",6.7,536
4541,402529,All Eyez on Me,20.945,2017-06-12,All Eyez on Me,6.7,1035
4542,381262,Au nom de ma fille,7.794,2016-03-16,In Her Name,6.7,265
4543,17467,力王,10.778,1991-10-05,Riki-Oh: The Story of Ricky,6.7,209
4544,13851,Batman: Gotham Knight,13.745,2008-07-08,Batman: Gotham Knight,6.7,504
4545,12508,Rock Star,11.932,2001-09-04,Rock Star,6.7,600
